"BehaviorSpace results (NetLogo 6.2.2)"
"creative_quick.nlogo"
"levy-msd"
"10/03/2022 17:04:53:331 +0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-30","30","-30","30"
"[run number]","step-size","num","dist-type","[step]","get-msd","step-size * sqrt ticks"
"10","1","50","log-normal","2475","24.245200794847936","49.749371855331"
"1","0.5","50","log-normal","4500","24.117553122915954","33.54101966249684"
"4","0.5","100","log-normal","3048","24.644005793912065","27.60434748368452"
"10","1","50","log-normal","2476","24.275455366745224","49.759421218498915"
"1","0.5","50","log-normal","4501","24.05835913674945","33.544746235439014"
"10","1","50","log-normal","2477","24.3541861615601","49.76946855251722"
"7","0.5","150","log-normal","1157","21.73829348099293","17.00735135169495"
"1","0.5","50","log-normal","4502","24.108476561903633","33.54847239443251"
"9","0.5","150","cauchy","485","24.507093286609752","11.01135777277262"
"4","0.5","100","log-normal","3049","24.68557855935891","27.608875384557045"
"10","1","50","log-normal","2478","24.308527409792823","49.77951385861457"
"1","0.5","50","log-normal","4503","24.09819804159161","33.552198139615236"
"10","1","50","log-normal","2479","24.27248794817098","49.78955713801841"
"7","0.5","150","log-normal","1158","21.80812293069394","17.014699527173555"
"4","0.5","100","log-normal","3050","24.73758591886102","27.613402542968153"
"10","1","50","log-normal","2480","24.24163770773631","49.79959839195493"
"1","0.5","50","log-normal","4504","24.087209444765936","33.555923471125034"
"10","1","50","log-normal","2481","24.214454903168324","49.80963762164909"
"1","0.5","50","log-normal","4505","24.157550221762413","33.55964838909967"
"10","1","50","log-normal","2482","24.267889809219216","49.8196748283246"
"4","0.5","100","log-normal","3051","24.745240203719103","27.617928959282953"
"7","0.5","150","log-normal","1159","21.79055338118049","17.022044530549202"
"9","0.5","150","cauchy","486","24.575723947654787","11.022703842524301"
"1","0.5","50","log-normal","4506","24.112681164214","33.56337289367682"
"10","1","50","log-normal","2483","24.317457460831527","49.82971001320397"
"8","0.5","150","weibull","806","24.657822047090917","14.19506956657839"
"10","1","50","log-normal","2484","24.38182842765496","49.839743177508446"
"4","0.5","100","log-normal","3052","24.765257438702598","27.622454633866266"
"1","0.5","50","log-normal","4507","23.994625902749675","33.5670969849941"
"10","1","50","log-normal","2485","24.339508009573112","49.84977432245807"
"1","0.5","50","log-normal","4508","23.999830826442533","33.57082066318904"
"10","1","50","log-normal","2486","24.377879895488125","49.85980344927164"
"4","0.5","100","log-normal","3053","24.73945299244609","27.62697956708261"
"1","0.5","50","log-normal","4509","24.12291171768752","33.57454392839909"
"10","1","50","log-normal","2487","24.447214447070756","49.86983055916673"
"8","0.5","150","weibull","807","24.6399648148221","14.203872711341791"
"7","0.5","150","log-normal","1160","21.758438305123892","17.029386365926403"
"10","1","50","log-normal","2488","24.40274376173171","49.879855653359705"
"1","0.5","50","log-normal","4510","24.068792952740814","33.57826678076163"
"4","0.5","100","log-normal","3054","24.761533029128486","27.631503759296198"
"9","0.5","150","cauchy","487","24.345947182663824","11.034038245356955"
"10","1","50","log-normal","2489","24.44874787560913","49.889878733065686"
"1","0.5","50","log-normal","4511","24.08202914938489","33.581989220413966"
"10","1","50","log-normal","2490","24.50661015916714","49.8998997994986"
"8","0.5","150","weibull","808","24.569847950346688","14.212670403551895"
"7","0.5","150","log-normal","1161","21.775976419179283","17.03672503740082"
"4","0.5","100","log-normal","3055","24.82273873317272","27.636027210870957"
"1","0.5","50","log-normal","4512","24.028721655983603","33.58571124749333"
"10","1","50","log-normal","2491","24.551773633553424","49.90991885387112"
"1","0.5","50","log-normal","4513","24.018291762213973","33.58943286213687"
"10","1","50","log-normal","2492","24.4816935842354","49.91993589739474"
"9","0.5","150","cauchy","488","24.00012556226459","11.045361017187261"
"4","0.5","100","log-normal","3056","24.68902860771063","27.640549922170507"
"8","0.5","150","weibull","809","24.47880940770304","14.221462653327892"
"7","0.5","150","log-normal","1162","21.771280389024202","17.04406054905931"
"1","0.5","50","log-normal","4514","23.89993903454406","33.59315406448165"
"10","1","50","log-normal","2493","24.53864595536185","49.92995093127971"
"10","1","50","log-normal","2494","24.501776538814802","49.93996395673509"
"1","0.5","50","log-normal","4515","23.886825523151618","33.596874854664684"
"4","0.5","100","log-normal","3057","24.638366383114924","27.64507189355817"
"10","1","50","log-normal","2495","24.43701857787243","49.949974974968704"
"8","0.5","150","weibull","810","24.502783224905546","14.230249470757707"
"1","0.5","50","log-normal","4516","23.984127240343554","33.60059523282288"
"9","0.5","150","cauchy","489","24.147851766590325","11.05667219374799"
"10","1","50","log-normal","2496","24.41146616628627","49.95998398718719"
"7","0.5","150","log-normal","1163","21.796788287495566","17.051392904979934"
"4","0.5","100","log-normal","3058","24.60961011242962","27.649593125396983"
"1","0.5","50","log-normal","4517","24.07623390084715","33.60431519909311"
"10","1","50","log-normal","2497","24.388521452936086","49.969990994595946"
"1","0.5","50","log-normal","4518","24.050033651981682","33.60803475361212"
"10","1","50","log-normal","2498","24.388554194220088","49.9799959983992"
"8","0.5","150","weibull","811","24.508698670123206","14.239030865898142"
"4","0.5","100","log-normal","3059","24.610001840208334","27.654113618049667"
"7","0.5","150","log-normal","1164","21.755498988286526","17.05872210923198"
"10","1","50","log-normal","2499","24.567717081348","49.98999899979995"
"1","0.5","50","log-normal","4519","24.019338081343086","33.61175389651662"
"9","0.5","150","cauchy","490","24.098269825782694","11.067971810589327"
"10","1","50","log-normal","2500","24.640893668576272","50"
"1","0.5","50","log-normal","4520","24.050430772930607","33.61547262794322"
"4","0.5","100","log-normal","3060","24.654813694164854","27.65863337187866"
"8","0.5","150","weibull","812","24.610630759129496","14.247806848775006"
"10","1","50","log-normal","2501","24.798648352188323","50.00999900019995"
"7","0.5","150","log-normal","1165","21.8434115096406","17.066048165876012"
"1","0.5","50","log-normal","4521","24.007212392498243","33.61919094802848"
"10","1","50","log-normal","2502","24.831867992739372","50.0199960015992"
"4","0.5","100","log-normal","3061","24.71611893108968","27.663152387246107"
"9","0.5","150","cauchy","491","24.244308253072038","11.07925990308017"
"1","0.5","50","log-normal","4522","24.168475645059942","33.62290885690886"
"10","1","50","log-normal","2503","24.758777216205104","50.02999100539596"
"7","0.5","150","log-normal","1166","21.91437567117511","17.073371078963874"
"8","0.5","150","weibull","813","24.5307648839575","14.256577429383253"
"10","1","50","log-normal","2504","24.826797014906685","50.039984012787215"
"1","0.5","50","log-normal","4523","24.235916486924303","33.62662635472075"
"4","0.5","100","log-normal","3062","24.732191346352202","27.667670664513846"
"10","1","50","log-normal","2505","24.72632793326509","50.049975024968795"
"1","0.5","50","log-normal","4524","24.176391552798044","33.63034344160047"
"10","1","50","log-normal","2506","24.84306259350817","50.05996404313531"
"4","0.5","100","log-normal","3063","24.732336961035376","27.672188204043422"
"7","0.5","150","log-normal","1167","21.97391433516151","17.080690852538723"
"9","0.5","150","cauchy","492","24.240808119371927","11.090536506409418"
"1","0.5","50","log-normal","4525","24.09361257359265","33.63406011768428"
"8","0.5","150","weibull","814","24.506558842721713","14.265342617687105"
"10","1","50","log-normal","2507","24.755083359637027","50.06995106848019"
"1","0.5","50","log-normal","4526","24.061004546348798","33.637776383108324"
"10","1","50","log-normal","2508","24.831094064606713","50.07993610219566"
"4","0.5","100","log-normal","3064","24.613169979642045","27.676705006196094"
"7","0.5","150","log-normal","1168","21.97544132890772","17.08800749063506"
"1","0.5","50","log-normal","4527","24.029234077264533","33.64149223800871"
"10","1","50","log-normal","2509","24.949925594198053","50.08991914547278"
"8","0.5","150","weibull","815","24.49252984355397","14.274102423620198"
"10","1","50","log-normal","2510","25.007190115911555","50.0999001995014"
"4","0.5","100","log-normal","3065","24.57781925207369","27.681221071332818"
"1","0.5","50","log-normal","4528","23.92225876676981","33.645207682521445"
"9","0.5","150","cauchy","493","24.474133812406176","11.10180165558726"
"10","1","50","log-normal","2511","25.088376177130105","50.1098792654702"
"7","0.5","150","log-normal","1169","21.92052742712838","17.09532099727876"
"1","0.5","50","log-normal","4529","23.888349355576977","33.64892271678248"
"10","1","50","log-normal","2512","24.918258805850392","50.11985634456667"
"4","0.5","100","log-normal","3066","24.705676148683","27.685736399814257"
"8","0.5","150","weibull","816","24.539404173397777","14.2828568570857"
"1","0.5","50","log-normal","4530","23.842737335813545","33.65263734092768"
"10","1","50","log-normal","2513","25.045681196896567","50.12983143797713"
"7","0.5","150","log-normal","1170","21.90158284924781","17.10263137648707"
"4","0.5","100","log-normal","3067","24.699531244504083","27.690250992000777"
"10","1","50","log-normal","2514","25.00501339855096","50.1398045468867"
"1","0.5","50","log-normal","4531","23.782805707096333","33.65635155509284"
"9","0.5","150","cauchy","494","24.586193779025816","11.113055385446435"
"8","0.5","150","weibull","817","24.531098324618057","14.291605927956452"
"10","1","50","log-normal","2515","24.97901259225945","50.149775672479336"
"1","0.5","50","log-normal","4532","23.812474460680225","33.66006535941367"
"4","0.5","100","log-normal","3068","24.687238643511314","27.694764848252458"
"10","1","50","log-normal","2516","25.026119261661176","50.15974481593781"
"7","0.5","150","log-normal","1171","21.942209466484766","17.109938632268673"
"1","0.5","50","log-normal","4533","23.69985541021538","33.66377875402582"
"10","1","50","log-normal","2517","24.786572015009504","50.16971197844373"
"8","0.5","150","weibull","818","24.6825716298909","14.300349646075091"
"1","0.5","50","log-normal","4534","23.665221195204754","33.66749173906485"
"10","1","50","log-normal","2518","24.76225351960242","50.17967716117751"
"4","0.5","100","log-normal","3069","24.67859620924886","27.69927796892908"
"7","0.5","150","log-normal","1172","21.940902045525384","17.11724276862369"
"1","0.5","50","log-normal","4535","23.661819254030235","33.67120431466626"
"10","1","50","log-normal","2519","24.639478901102503","50.18964036531842"
"4","0.5","100","log-normal","3070","24.61938093793488","27.703790354390136"
"10","1","50","log-normal","2520","24.60736844856168","50.19960159204453"
"1","0.5","50","log-normal","4536","23.54271365838388","33.67491648096547"
"8","0.5","150","weibull","819","24.679052404097792","14.309088021254185"
"10","1","50","log-normal","2521","24.658845420897514","50.20956084253277"
"7","0.5","150","log-normal","1173","21.97724023923984","17.124543789543708"
"1","0.5","50","log-normal","4537","23.577598578354422","33.67862823809782"
"9","0.5","150","cauchy","495","24.885794140726432","11.124297730643494"
"4","0.5","100","log-normal","3071","24.63900038037452","27.70830200499482"
"10","1","50","log-normal","2522","24.748711952328318","50.21951811795888"
"1","0.5","50","log-normal","4538","23.434633922992656","33.68233958619858"
"10","1","50","log-normal","2523","24.900210367598117","50.22947341949744"
"8","0.5","150","weibull","820","24.74210588616213","14.317821063276353"
"7","0.5","150","log-normal","1174","22.0359707663483","17.131841699011815"
"4","0.5","100","log-normal","3072","24.675812685799173","27.712812921102035"
"10","1","50","log-normal","2524","25.117200747864466","50.23942674832188"
"1","0.5","50","log-normal","4539","23.44964734992421","33.68605052540295"
"10","1","50","log-normal","2525","25.187220827781122","50.24937810560445"
"9","0.5","150","cauchy","496","25.01370816134917","11.135528725660043"
"1","0.5","50","log-normal","4540","23.40033037149508","33.689761055846034"
"8","0.5","150","weibull","821","24.704252662826114","14.326548781894402"
"4","0.5","100","log-normal","3073","24.648368870934092","27.7173231030704"
"10","1","50","log-normal","2526","25.135898628723506","50.25932749251625"
"7","0.5","150","log-normal","1175","22.11513758302884","17.13913650100261"
"10","1","50","log-normal","2527","25.104793204363865","50.269274910227224"
"4","0.5","100","log-normal","3074","24.634836574695314","27.721832551258224"
"1","0.5","50","log-normal","4541","23.326811047376616","33.69347117766289"
"10","1","50","log-normal","2528","25.039726261688443","50.27922035990614"
"8","0.5","150","weibull","822","24.75450297857489","14.33527118683145"
"10","1","50","log-normal","2529","25.172385204250702","50.28916384272063"
"4","0.5","100","log-normal","3075","24.683116581193197","27.726341266023542"
"7","0.5","150","log-normal","1176","22.164396111852508","17.146428199482248"
"1","0.5","50","log-normal","4542","23.35879709897544","33.69718089098849"
"10","1","50","log-normal","2530","25.047151445511684","50.299105359837164"
"1","0.5","50","log-normal","4543","23.318819832926764","33.70089019595773"
"4","0.5","100","log-normal","3076","24.68265282545852","27.730849247724095"
"10","1","50","log-normal","2531","24.95522285791308","50.309044912421065"
"8","0.5","150","weibull","823","24.62878424488277","14.343988287781052"
